50.3	-37.87659629
50.35	-37.87659629
50.4	-37.87659629
50.45	-37.87659629
50.5	-37.87659629
50.55	-37.87659629
50.6	-37.87659629
50.65	-37.87659628
50.7	-37.87659628
50.75	-37.87659628
50.8	-37.87659628
50.85	-37.87659628
50.9	-37.87659628
50.95	-37.87659628
51	-37.87659628
51.05	-37.87659628
51.1	-37.87659628
51.15	-37.87659627
51.2	-37.87659627
51.25	-37.87659627
51.3	-37.87659627
51.35	-37.87659627
51.4	-37.87659627
51.45	-37.87659627
51.5	-37.87659627
51.55	-37.87659627
51.6	-37.87659627
51.65	-37.87659627
51.7	-37.87659626
51.75	-37.87659626
51.8	-37.87659626
51.85	-37.87659626
51.9	-37.87659626
51.95	-37.87659626
52	-37.87659626
52.05	-37.87659626
52.1	-37.87659626
52.15	-37.87659626
52.2	-37.87659626
52.25	-37.87659626
52.3	-37.87659625
52.35	-37.87659625
52.4	-37.87659625
52.45	-37.87659625
52.5	-37.87659625
52.55	-37.87659625
52.6	-37.87659625
52.65	-37.87659625
52.7	-37.87659625
52.75	-37.87659625
52.8	-37.87659625
52.85	-37.87659625
52.9	-37.87659625
52.95	-37.87659624
53	-37.87659624
53.05	-37.87659624
53.1	-37.87659624
53.15	-37.87659624
53.2	-37.87659624
53.25	-37.87659624
53.3	-37.87659624
53.35	-37.87659624
53.4	-37.87659624
53.45	-37.87659624
53.5	-37.87659624
53.55	-37.87659624
53.6	-37.87659623
53.65	-37.87659623
53.7	-37.87659623
53.75	-37.87659623
53.8	-37.87659623
53.85	-37.87659623
53.9	-37.87659623
53.95	-37.87659623
54	-37.87659623
54.05	-37.87659623
54.1	-37.87659623
54.15	-37.87659623
54.2	-37.87659623
54.25	-37.87659623
54.3	-37.87659622
54.35	-37.87659622
54.4	-37.87659622
54.45	-37.87659622
54.5	-37.87659622
54.55	-37.87659622
54.6	-37.87659622
54.65	-37.87659622
54.7	-37.87659622
54.75	-37.87659622
54.8	-37.87659622
54.85	-37.87659622
54.9	-37.87659622
54.95	-37.87659622
55	-37.87659622
55.05	-37.87659621
55.1	-37.87659621
55.15	-37.87659621
55.2	-37.87659621
55.25	-37.87659621
55.3	-37.87659621
55.35	-37.87659621
55.4	-37.87659621
55.45	-37.87659621
55.5	-37.87659621
55.55	-37.87659621
55.6	-37.87659621
55.65	-37.87659621
55.7	-37.87659621
55.75	-37.87659621
55.8	-37.87659621
55.85	-37.8765962
55.9	-37.8765962
55.95	-37.8765962
56	-37.8765962
56.05	-37.8765962
56.1	-37.8765962
56.15	-37.8765962
56.2	-37.8765962
56.25	-37.8765962
56.3	-37.8765962
56.35	-37.8765962
56.4	-37.8765962
56.45	-37.8765962
56.5	-37.8765962
56.55	-37.8765962
56.6	-37.8765962
56.65	-37.8765962
56.7	-37.8765962
56.75	-37.87659619
56.8	-37.87659619
56.85	-37.87659619
56.9	-37.87659619
56.95	-37.87659619
57	-37.87659619
57.05	-37.87659619
57.1	-37.87659619
57.15	-37.87659619
57.2	-37.87659619
57.25	-37.87659619
57.3	-37.87659619
57.35	-37.87659619
57.4	-37.87659619
57.45	-37.87659619
57.5	-37.87659619
57.55	-37.87659619
57.6	-37.87659619
57.65	-37.87659619
57.7	-37.87659618
57.75	-37.87659618
57.8	-37.87659618
57.85	-37.87659618
57.9	-37.87659618
57.95	-37.87659618
58	-37.87659618
58.05	-37.87659618
58.1	-37.87659618
58.15	-37.87659618
58.2	-37.87659618
58.25	-37.87659618
58.3	-37.87659618
58.35	-37.87659618
58.4	-37.87659618
58.45	-37.87659618
58.5	-37.87659618
58.55	-37.87659618
58.6	-37.87659618
58.65	-37.87659618
58.7	-37.87659617
58.75	-37.87659617
58.8	-37.87659617
58.85	-37.87659617
58.9	-37.87659617
58.95	-37.87659617
59	-37.87659617
59.05	-37.87659617
59.1	-37.87659617
59.15	-37.87659617
59.2	-37.87659617
59.25	-37.87659617
59.3	-37.87659617
59.35	-37.87659617
59.4	-37.87659617
59.45	-37.87659617
59.5	-37.87659617
59.55	-37.87659617
59.6	-37.87659617
59.65	-37.87659617
59.7	-37.87659617
59.75	-37.87659617
59.8	-37.87659617
59.85	-37.87659616
59.9	-37.87659616
59.95	-37.87659616
60	-37.87659616
60.05	-37.87659616
60.1	-37.87659616
60.15	-37.87659616
60.2	-37.87659616
60.25	-37.87659616
60.3	-37.87659616
60.35	-37.87659616
60.4	-37.87659616
60.45	-37.87659616
60.5	-37.87659616
60.55	-37.87659616
60.6	-37.87659616
60.65	-37.87659616
60.7	-37.87659616
60.75	-37.87659616
60.8	-37.87659616
60.85	-37.87659616
60.9	-37.87659616
60.95	-37.87659616
61	-37.87659616
61.05	-37.87659616
61.1	-37.87659615
61.15	-37.87659615
61.2	-37.87659615
61.25	-37.87659615
61.3	-37.87659615
61.35	-37.87659615
61.4	-37.87659615
61.45	-37.87659615
61.5	-37.87659615
61.55	-37.87659615
61.6	-37.87659615
61.65	-37.87659615
61.7	-37.87659615
61.75	-37.87659615
61.8	-37.87659615
61.85	-37.87659615
61.9	-37.87659615
61.95	-37.87659615
62	-37.87659615
62.05	-37.87659615
62.1	-37.87659615
62.15	-37.87659615
62.2	-37.87659615
62.25	-37.87659615
62.3	-37.87659615
62.35	-37.87659615
62.4	-37.87659615
62.45	-37.87659615
62.5	-37.87659614
62.55	-37.87659614
62.6	-37.87659614
62.65	-37.87659614
62.7	-37.87659614
62.75	-37.87659614
62.8	-37.87659614
62.85	-37.87659614
62.9	-37.87659614
62.95	-37.87659614
63	-37.87659614
63.05	-37.87659614
63.1	-37.87659614
