228.000000000	∞	000.074315938	000.014257493	000.010883267	000.001039338	000.000278759	000.000048162	000.000048162
229.000000000	∞	000.074046509	000.014213555	000.010850806	000.001036291	000.000277971	000.000048028	000.000048028
230.000000000	∞	000.073779129	000.014169909	000.010818554	000.001033263	000.000277188	000.000047895	000.000047895
231.000000000	∞	000.073513775	000.014126552	000.010786509	000.001030254	000.000276410	000.000047763	000.000047763
232.000000000	∞	000.073250422	000.014083481	000.010754668	000.001027264	000.000275637	000.000047632	000.000047632
233.000000000	∞	000.072989049	000.014040694	000.010723030	000.001024293	000.000274868	000.000047501	000.000047501
234.000000000	∞	000.072729633	000.013998187	000.010691592	000.001021340	000.000274104	000.000047371	000.000047371
235.000000000	∞	000.072472151	000.013955958	000.010660354	000.001018405	000.000273345	000.000047242	000.000047242
236.000000000	∞	000.072216582	000.013914003	000.010629312	000.001015489	000.000272590	000.000047114	000.000047114
237.000000000	∞	000.071962903	000.013872321	000.010598466	000.001012591	000.000271839	000.000046986	000.000046986
238.000000000	∞	000.071711094	000.013830908	000.010567813	000.001009710	000.000271093	000.000046860	000.000046860
239.000000000	∞	000.071461133	000.013789763	000.010537350	000.001006847	000.000270351	000.000046734	000.000046734
240.000000000	∞	000.071213001	000.013748881	000.010507078	000.001004002	000.000269614	000.000046608	000.000046608
241.000000000	∞	000.070966676	000.013708261	000.010476993	000.001001174	000.000268881	000.000046484	000.000046484
242.000000000	∞	000.070722138	000.013667900	000.010447094	000.000998363	000.000268152	000.000046360	000.000046360
243.000000000	∞	000.070479369	000.013627795	000.010417379	000.000995569	000.000267428	000.000046237	000.000046237
244.000000000	∞	000.070238347	000.013587945	000.010387847	000.000992792	000.000266708	000.000046114	000.000046114
245.000000000	∞	000.069999055	000.013548346	000.010358496	000.000990032	000.000265991	000.000045992	000.000045992
246.000000000	∞	000.069761474	000.013508996	000.010329323	000.000987289	000.000265280	000.000045871	000.000045871
247.000000000	∞	000.069525584	000.013469893	000.010300328	000.000984561	000.000264572	000.000045751	000.000045751
248.000000000	∞	000.069291367	000.013431034	000.010271509	000.000981850	000.000263868	000.000045631	000.000045631
249.000000000	∞	000.069058806	000.013392418	000.010242864	000.000979155	000.000263168	000.000045512	000.000045512
